ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2
110252,,990100,0,900352,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110253,,1760100,0,900353,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110254,,1770100,0,900354,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110255,,1780100,0,900355,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110256,,1790100,0,900356,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110257,,1800100,0,900357,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110258,,1810100,0,900358,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110259,,1820100,0,900359,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110260,,1990100,0,900360,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110261,,2000100,0,900361,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110262,,720100,0,900362,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110263,,1010100,0,900363,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110264,,570100,0,900364,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110265,,571100,0,900365,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110266,,1940100,0,900366,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110267,,120000,0,900367,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110268,,120100,0,900368,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110269,,900100,0,900369,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110270,,3000100,0,900370,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110271,,200100,0,900371,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110272,,200000,0,900372,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110273,,5030100,0,900373,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110274,,5062100,0,900374,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110275,,5080100,0,900375,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110276,,5100000,0,900376,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110277,,5100100,0,900377,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110278,,5110100,0,900378,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110279,,5120100,0,900379,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110280,,5130100,0,900380,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110281,,5140100,0,900381,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110282,,5180100,0,900382,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110283,,5190100,0,900383,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110284,,5190000,0,900384,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110300,,460100,0,900400,0,1036489208,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110301,,470100,0,900401,0,1036489208,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110302,,480100,0,900402,0,1036489208,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110303,,760100,0,900403,0,1036489208,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110304,,770100,0,900404,0,1036489208,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110305,,5220000,0,900405,0,1036489208,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110306,,5270100,0,900406,0,1036489208,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110310,,360100,0,900410,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110311,,200100,0,900411,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110312,,200000,0,900412,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110313,,370100,0,900413,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110314,,800000,0,900414,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110315,,800100,0,900415,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110316,,810000,0,900416,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110317,,810100,0,900417,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110318,,812000,0,900418,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110319,,360000,0,900419,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110320,,1950100,0,900420,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110321,,1950200,0,900421,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110322,,130000,0,900422,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110323,,1010300,0,900423,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110324,,50100,0,900424,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110325,,52100,0,900424,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110326,,50100,0,900425,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110327,,240300,0,900426,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110328,,320300,0,900427,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110329,,40000,0,900428,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110330,,700000,0,900429,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
110331,,700100,0,900430,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111000,,61000,1000,900100,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111001,,61100,1000,900101,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111002,,81100,1000,900102,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111003,,91100,1000,900103,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111004,,101100,1000,900104,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111005,,131100,1000,900105,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111006,,151100,1000,900106,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111007,,171100,1000,900107,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111008,,181100,1000,900108,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111009,,211100,1000,900109,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111010,,221100,1000,900110,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111011,,231000,1000,900111,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111012,,231100,1000,900112,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111013,,241100,1000,900113,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111014,,251100,1000,900114,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111015,,271100,1000,900115,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111016,,281100,1000,900116,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111017,,291000,1000,900117,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111018,,291100,1000,900118,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111019,,294000,1000,900119,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111020,,294100,1000,900120,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111021,,311100,1000,900121,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111022,,341000,1000,900122,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111023,,341100,1000,900123,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111024,,541100,1000,900124,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111025,,591100,1000,900125,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111026,,601100,1000,900126,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111029,,621100,1000,900129,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111030,,631100,1000,900130,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111031,,641100,1000,900131,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111032,,652100,1000,900132,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111033,,661100,1000,900133,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111034,,681100,1000,900134,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111036,,781100,1000,900136,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111037,,791100,1000,900137,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111038,,801000,1000,900138,0,6000,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111039,,811100,1000,900139,0,6000,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111040,,812100,1000,900140,0,6000,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111041,,861100,1000,900141,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111042,,871100,1000,900142,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111043,,881000,1000,900143,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111044,,881100,1000,900144,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111045,,903100,1000,900145,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111047,,911100,1000,900147,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111049,,941000,1000,900149,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111050,,951100,1000,900150,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111051,,981100,1000,900151,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111052,,991100,1000,900152,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111053,,1761100,1000,900153,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111054,,1771100,1000,900154,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111055,,1781100,1000,900155,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111056,,1791100,1000,900156,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111057,,1801100,1000,900157,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111058,,1811100,1000,900158,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111059,,1821100,1000,900159,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111060,,1991100,1000,900160,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111061,,2001100,1000,900161,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111062,,721100,1000,900162,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111063,,1011100,1000,900163,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111064,,572100,1000,900164,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111065,,573100,1000,900165,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111066,,1941100,1000,900166,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111067,,121000,1000,900167,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111068,,121100,1000,900168,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111069,,901100,1000,900169,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111070,,3001100,1000,900170,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111071,,201100,1000,900171,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111072,,201000,1000,900172,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111073,,5031100,1000,900173,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111074,,5060100,1000,900174,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111075,,5081100,1000,900175,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111076,,5101000,1000,900176,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111077,,5101100,1000,900177,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111078,,5111100,1000,900178,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111079,,5121100,1000,900179,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111080,,5131100,1000,900180,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111081,,5141100,1000,900181,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111082,,5181100,1000,900182,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111083,,5191100,1000,900183,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111084,,5191000,1000,900184,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111100,,461100,1000,900200,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111101,,471100,1000,900201,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111102,,481100,1000,900202,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111103,,761100,1000,900203,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111104,,771100,1000,900204,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111105,,5221000,1000,900205,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111106,,5271100,1000,900206,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111110,,361100,1000,900210,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111111,,201100,1000,900211,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111112,,201000,1000,900212,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111113,,371100,1000,900213,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111114,,801000,1000,900214,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111115,,801100,1000,900215,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111116,,811000,1000,900216,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111117,,811100,1000,900217,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111118,,812100,1000,900218,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111119,,361000,1000,900219,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111120,,1970100,1000,900220,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111121,,1970200,1000,900221,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111122,,131000,1000,900222,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111123,,1011300,1000,900223,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111124,,51100,1000,900224,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111125,,52100,1000,900224,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111126,,51100,1000,900225,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111127,,241300,1000,900226,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111128,,321300,1000,900227,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111129,,41000,1000,900228,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111130,,701000,1000,900229,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111131,,702000,1000,900230,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111200,,60000,1000,900300,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111201,,60100,1000,900301,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111202,,80100,1000,900302,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111203,,90100,1000,900303,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111204,,100100,1000,900304,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111205,,130100,1000,900305,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111206,,150100,1000,900306,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111207,,170100,1000,900307,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111208,,180100,1000,900308,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111209,,210100,1000,900309,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111210,,220100,1000,900310,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111211,,230000,1000,900311,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111212,,230100,1000,900312,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111213,,240100,1000,900313,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111214,,250100,1000,900314,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111215,,270100,1000,900315,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111216,,280100,1000,900316,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111217,,290000,1000,900317,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111218,,290100,1000,900318,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111219,,292000,1000,900319,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111220,,292100,1000,900320,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111221,,310100,1000,900321,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111222,,340000,1000,900322,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111223,,340100,1000,900323,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111224,,540100,1000,900324,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111225,,590100,1000,900325,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111226,,600100,1000,900326,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111229,,622100,1000,900329,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111230,,630100,1000,900330,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111231,,640100,1000,900331,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111232,,650100,1000,900332,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111233,,660100,1000,900333,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111234,,680100,1000,900334,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111236,,780100,1000,900336,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111237,,790100,1000,900337,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111238,,800000,1000,900338,0,6000,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111239,,810100,1000,900339,0,6000,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111240,,812000,1000,900340,0,6000,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111241,,860100,1000,900341,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111242,,870100,1000,900342,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111243,,880000,1000,900343,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111244,,880100,1000,900344,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111245,,902100,1000,900345,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111247,,910100,1000,900347,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111249,,940000,1000,900349,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111250,,950100,1000,900350,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111251,,980100,1000,900351,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111252,,990100,1000,900352,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111253,,1760100,1000,900353,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111254,,1770100,1000,900354,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111255,,1780100,1000,900355,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111256,,1790100,1000,900356,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111257,,1800100,1000,900357,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111258,,1810100,1000,900358,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111259,,1820100,1000,900359,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111260,,1990100,1000,900360,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111261,,2000100,1000,900361,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111262,,720100,1000,900362,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111263,,1010100,1000,900363,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111264,,570100,1000,900364,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111265,,571100,1000,900365,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111266,,1940100,1000,900366,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111267,,120000,1000,900367,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111268,,120100,1000,900368,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111269,,900100,1000,900369,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111270,,3000100,1000,900370,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111271,,200100,1000,900371,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111272,,200000,1000,900372,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111273,,5030100,1000,900373,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111274,,5062100,1000,900374,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111275,,5080100,1000,900375,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111276,,5100000,1000,900376,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111277,,5100100,1000,900377,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111278,,5110100,1000,900378,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111279,,5120100,1000,900379,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111280,,5130100,1000,900380,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111281,,5140100,1000,900381,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111282,,5180100,1000,900382,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111283,,5190100,1000,900383,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111284,,5190000,1000,900384,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111300,,460100,1000,900400,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111301,,470100,1000,900401,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111302,,480100,1000,900402,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111303,,760100,1000,900403,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111304,,770100,1000,900404,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111305,,5220000,1000,900405,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111306,,5270100,1000,900406,0,60150,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111310,,360100,1000,900410,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111311,,200100,1000,900411,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111312,,200000,1000,900412,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111313,,370100,1000,900413,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111314,,800000,1000,900414,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111315,,800100,1000,900415,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
111316,,810000,1000,900416,0,0,-1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
