ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,unknown_0x40,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,unknown_0x73_1,unknown_0x73_2,pad1,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,reserve5,itemGetTutorialFlagId,reserve3
216008,,1,0,[0|0|0],216008,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,124,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
216009,,1,0,[0|0|0],216009,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,124,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
216010,,1,0,[0|0|0],216010,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,124,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217000,,1,0,[0|0|0],217000,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217001,,1,0,[0|0|0],217001,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217002,,1,0,[0|0|0],217002,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217003,,1,0,[0|0|0],217003,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217004,,1,0,[0|0|0],217004,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217005,,1,0,[0|0|0],217005,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217006,,1,0,[0|0|0],217006,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217007,,1,0,[0|0|0],217007,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217008,,1,0,[0|0|0],217008,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217009,,1,0,[0|0|0],217009,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
217010,,1,0,[0|0|0],217010,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,125,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218000,,1,0,[0|0|0],218000,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218001,,1,0,[0|0|0],218001,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218002,,1,0,[0|0|0],218002,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218003,,1,0,[0|0|0],218003,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218004,,1,0,[0|0|0],218004,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218005,,1,0,[0|0|0],218005,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218006,,1,0,[0|0|0],218006,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218007,,1,0,[0|0|0],218007,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218008,,1,0,[0|0|0],218008,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218009,,1,0,[0|0|0],218009,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
218010,,1,0,[0|0|0],218010,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,126,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219000,,1,0,[0|0|0],219000,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219001,,1,0,[0|0|0],219001,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219002,,1,0,[0|0|0],219002,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219003,,1,0,[0|0|0],219003,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219004,,1,0,[0|0|0],219004,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219005,,1,0,[0|0|0],219005,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219006,,1,0,[0|0|0],219006,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219007,,1,0,[0|0|0],219007,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219008,,1,0,[0|0|0],219008,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219009,,1,0,[0|0|0],219009,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
219010,,1,0,[0|0|0],219010,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,127,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
220000,,1,0,[0|0|0],220000,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,128,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
220001,,1,0,[0|0|0],220001,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,128,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
220002,,1,0,[0|0|0],220002,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,128,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
220003,,1,0,[0|0|0],220003,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,128,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
220004,,1,0,[0|0|0],220004,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,128,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
220005,,1,0,[0|0|0],220005,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,128,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
220006,,1,0,[0|0|0],220006,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,128,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
220007,,1,0,[0|0|0],220007,-1,0,0,-1,0,-1,0,-1,20000610,0,-1,0,128,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301503,301512,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1000,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0]
